price,z,table,depth,clarity,y,color,cut,carat,x
7168,3.83,57.0,59.6,VS2,6.42,E,Ideal,1.0,6.43
7168,3.92,58.0,61.3,VS2,6.38,E,Premium,1.0,6.41
7168,3.93,58.0,63.0,VS2,6.22,E,Premium,1.0,6.25
7168,3.93,57.0,60.7,VS2,6.45,F,Premium,1.0,6.5
7177,4.02,56.0,63.0,VVS2,6.4,G,Very Good,1.0,6.37
7177,4.01,57.0,62.5,VS2,6.45,E,Ideal,1.0,6.38
7177,3.98,56.0,61.4,VS1,6.51,F,Ideal,1.0,6.46
7190,3.87,65.0,60.0,VS1,6.43,E,Good,1.0,6.48
7200,4.04,56.0,63.9,VS2,6.31,D,Good,1.0,6.34
7204,3.9,59.0,60.4,VS1,6.51,F,Very Good,1.0,6.4
7204,3.95,61.0,61.9,VVS2,6.32,F,Premium,1.0,6.45
7214,3.86,60.0,63.4,VVS1,6.11,E,Good,0.9,6.06
7215,3.95,56.0,60.7,VVS2,6.51,G,Very Good,1.0,6.5
7223,4.02,54.0,62.5,VS1,6.45,G,Ideal,1.0,6.41
7226,4.06,56.0,65.3,VVS2,6.24,E,Good,1.0,6.19
7230,3.77,56.0,62.0,VVS1,6.11,D,Ideal,0.85,6.05
7235,3.94,57.0,60.6,IF,6.47,H,Premium,1.0,6.54
7242,3.97,59.0,62.1,VVS2,6.45,G,Very Good,1.0,6.34
7244,4.0,58.0,62.6,VS1,6.37,F,Premium,1.0,6.4
7260,3.98,60.0,61.9,VS1,6.44,E,Premium,1.0,6.41
7260,3.88,62.0,60.5,VVS2,6.44,G,Very Good,1.0,6.39
7260,4.03,59.0,63.6,VS1,6.35,E,Good,1.0,6.32
1058,3.33,54.0,62.5,SI2,5.3,E,Premium,0.57,5.35
1058,3.64,57.0,66.5,I1,5.4,H,Fair,0.7,5.51
1059,3.26,55.0,64.0,SI2,5.11,E,Very Good,0.52,5.07
1059,3.21,55.0,61.8,SI2,5.21,F,Ideal,0.52,5.17
1059,3.27,57.0,62.5,SI1,5.22,J,Ideal,0.55,5.24
1059,3.42,57.0,64.5,SI2,5.16,H,Fair,0.59,5.37
1060,3.14,57.0,60.6,VS2,5.21,I,Ideal,0.51,5.16
1060,3.04,60.0,56.7,SI2,5.35,H,Good,0.51,5.38
1062,3.25,57.0,62.6,VS2,5.21,J,Very Good,0.55,5.17
1065,3.24,54.0,61.7,SI1,5.27,H,Very Good,0.54,5.23
1065,3.41,54.0,61.4,SI2,5.56,J,Ideal,0.63,5.54
1065,3.25,56.0,62.2,SI2,5.24,F,Ideal,0.54,5.21
1065,3.26,56.0,61.8,SI2,5.29,F,Ideal,0.54,5.26
1065,3.26,54.0,62.0,SI1,5.28,H,Ideal,0.54,5.23
1065,3.18,55.0,61.0,SI2,5.19,H,Ideal,0.52,5.22
1066,3.21,61.0,59.0,SI2,5.42,H,Premium,0.58,5.45
1066,3.59,59.0,64.7,I1,5.5,J,Fair,0.7,5.59
1067,3.23,56.0,63.0,SI2,5.14,E,Very Good,0.51,5.12
1068,3.18,58.0,62.5,SI1,5.12,I,Very Good,0.51,5.05
1068,3.23,55.0,63.5,SI1,5.11,I,Very Good,0.51,5.07
1068,3.1,63.0,60.3,VS2,5.13,I,Very Good,0.51,5.16
1068,3.19,56.0,62.1,SI2,5.11,F,Premium,0.51,5.16
1069,3.45,58.0,60.4,I1,5.68,G,Fair,0.7,5.74
1069,3.71,55.0,67.5,I1,5.37,G,Fair,0.7,5.59
1069,3.48,59.0,62.5,I1,5.48,G,Fair,0.7,5.65
1069,3.23,59.0,61.2,SI2,5.26,G,Premium,0.55,5.3
1070,3.18,56.0,62.7,SI2,5.08,F,Very Good,0.51,5.06
1070,3.16,58.0,60.8,SI2,5.21,G,Very Good,0.53,5.19
1071,3.18,60.0,61.3,SI1,5.23,H,Very Good,0.52,5.15
1071,3.19,55.0,63.9,SI1,4.97,J,Good,0.51,5.01
1071,3.21,56.0,63.3,SI1,5.02,J,Very Good,0.51,5.12
1071,3.28,55.0,65.2,SI1,5.02,G,Fair,0.51,5.04
1071,3.16,58.0,61.4,SI1,5.14,G,Premium,0.51,5.17
1071,3.17,56.0,62.1,I1,5.06,D,Ideal,0.51,5.15
1072,3.34,56.0,63.3,SI1,5.29,I,Good,0.57,5.27
1072,3.23,62.0,60.2,VS2,5.4,J,Very Good,0.57,5.33
1073,3.23,62.0,63.6,SI1,5.04,H,Good,0.52,5.11
1073,3.24,56.0,61.6,SI2,5.28,H,Ideal,0.54,5.25
1073,3.23,60.0,63.6,SI1,5.05,I,Good,0.52,5.1
1073,3.18,59.0,62.5,SI1,5.06,I,Premium,0.52,5.12
1073,3.24,55.0,63.3,SI1,5.1,I,Very Good,0.52,5.13
1073,3.19,57.0,62.7,SI2,5.07,F,Premium,0.52,5.11
1073,3.22,58.0,63.3,SI2,5.06,G,Very Good,0.52,5.11
1073,3.15,58.0,61.7,SI2,5.18,F,Premium,0.52,5.23
1074,3.2,55.0,61.8,SI1,5.19,I,Ideal,0.52,5.16
1074,3.22,54.0,62.3,SI1,5.18,H,Ideal,0.52,5.15
1075,3.19,56.0,61.8,SI1,5.18,I,Ideal,0.52,5.15
1076,3.27,54.0,61.4,SI1,5.35,I,Ideal,0.55,5.3
1076,3.1,62.0,58.4,SI2,5.28,G,Premium,0.52,5.33
1077,3.25,56.0,62.6,SI1,5.1,H,Ideal,0.53,5.28
1077,3.3,56.0,62.3,SI2,5.28,H,Ideal,0.57,5.31
1078,3.25,54.0,62.4,SI2,5.22,F,Ideal,0.53,5.19
1078,3.24,53.0,62.2,SI2,5.22,F,Ideal,0.53,5.19
1079,3.26,55.0,63.4,SI2,5.19,G,Very Good,0.53,5.1
1079,3.18,56.0,60.0,SI2,5.32,G,Very Good,0.53,5.28
1079,3.2,60.0,61.3,SI1,5.24,I,Very Good,0.54,5.2
1080,3.22,55.0,61.3,SI1,5.28,J,Very Good,0.54,5.23
1080,3.16,57.0,62.5,VS2,5.08,J,Ideal,0.51,5.04
1080,3.16,61.0,61.9,VS2,5.09,J,Premium,0.51,5.12
1080,3.23,56.0,63.1,VS2,5.1,J,Very Good,0.51,5.13
1080,3.17,56.0,62.2,SI1,5.08,I,Ideal,0.51,5.12
1080,3.18,59.0,62.7,SI1,5.06,I,Premium,0.51,5.09
1080,3.26,59.0,56.6,SI2,5.74,E,Good,0.64,5.77
1081,3.22,58.0,60.3,SI2,5.35,G,Premium,0.55,5.33
1083,3.15,60.0,59.5,SI2,5.31,G,Very Good,0.54,5.27
1084,3.27,54.0,62.2,SI1,5.28,H,Ideal,0.55,5.24
1084,3.15,58.0,61.3,SI1,5.11,I,Premium,0.51,5.16
1087,3.22,60.0,61.5,SI2,5.25,I,Very Good,0.55,5.23
1087,3.65,59.0,66.2,I1,5.4,F,Fair,0.7,5.59
1088,3.19,55.0,62.4,SI1,5.12,I,Very Good,0.52,5.1
1088,3.16,57.0,61.1,SI2,5.12,E,Premium,0.52,5.23
1088,3.41,56.0,64.7,SI2,5.24,F,Fair,0.58,5.31
1089,3.31,55.0,61.5,SI1,5.4,J,Ideal,0.58,5.36
1089,3.09,61.0,57.7,SI1,5.34,I,Good,0.55,5.37
1090,3.07,60.0,58.9,SI2,5.24,F,Very Good,0.51,5.19
1090,3.23,57.0,63.0,SI1,5.14,H,Very Good,0.51,5.11
1090,3.21,59.0,61.4,SI2,5.24,G,Premium,0.54,5.21
1090,3.19,55.0,61.6,SI2,5.19,G,Ideal,0.52,5.16
1090,3.33,57.0,62.8,VS2,5.33,J,Very Good,0.58,5.28
1091,3.27,58.0,62.8,SI2,5.23,G,Very Good,0.56,5.19
1091,3.17,58.0,61.3,SI2,5.19,G,Ideal,0.51,5.15
1092,3.21,55.0,60.9,SI2,5.29,G,Very Good,0.53,5.26
1092,3.7,59.0,68.6,I1,5.31,G,Fair,0.7,5.45
1092,3.08,62.0,58.6,SI1,5.24,G,Premium,0.52,5.28
1093,3.24,56.0,62.7,VS2,5.15,J,Premium,0.53,5.18
1093,3.22,56.0,62.4,SI2,5.14,G,Ideal,0.53,5.18
1094,3.29,54.0,61.7,VS2,5.36,J,Ideal,0.56,5.31
1094,3.17,55.0,61.3,SI2,5.19,G,Ideal,0.51,5.17
1094,3.3,54.0,62.1,SI1,5.32,I,Ideal,0.56,5.3
1094,3.21,56.0,61.5,SI1,5.23,I,Ideal,0.53,5.21
1094,3.2,54.0,61.8,SI1,5.19,I,Ideal,0.52,5.16
1095,3.34,57.0,62.1,SI1,5.41,J,Very Good,0.58,5.35
1097,3.23,61.0,61.8,SI2,5.18,F,Premium,0.54,5.28
1097,3.29,60.0,62.1,SI2,5.27,I,Premium,0.57,5.32
1098,3.17,57.0,62.0,SI2,5.13,E,Very Good,0.51,5.09
1098,3.16,56.0,61.0,SI2,5.2,E,Ideal,0.51,5.16
1098,3.14,56.0,60.3,SI2,5.22,E,Very Good,0.51,5.19
1098,3.26,54.0,62.0,SI2,5.28,F,Ideal,0.54,5.23
1098,3.2,56.0,61.9,SI1,5.22,H,Ideal,0.52,5.16
1099,3.25,59.0,62.7,SI2,5.2,H,Very Good,0.54,5.17
1100,3.19,56.0,62.7,SI2,5.1,F,Very Good,0.51,5.07
1100,3.24,56.0,60.9,SI1,5.35,J,Very Good,0.55,5.29
1100,3.33,56.0,63.3,VS2,5.28,J,Good,0.57,5.24
1100,3.18,56.0,61.1,SI2,5.22,G,Ideal,0.52,5.19
1100,3.17,55.0,61.0,SI2,5.21,F,Ideal,0.51,5.18
1100,3.21,57.0,60.9,SI1,5.3,J,Ideal,0.55,5.24
1100,3.19,57.0,63.2,SI2,5.03,G,Very Good,0.51,5.07
1101,3.25,56.0,61.0,SI1,5.34,J,Ideal,0.55,5.31
1101,3.49,59.0,65.4,SI1,5.28,J,Fair,0.62,5.39
1103,3.28,57.0,61.8,SI2,5.33,F,Ideal,0.56,5.28
1103,3.21,58.0,59.6,SI2,5.35,G,Premium,0.56,5.42
1104,3.15,56.0,60.7,SI2,5.21,E,Very Good,0.51,5.17
1104,3.69,56.0,66.2,I1,5.46,H,Fair,0.73,5.62
1105,3.27,57.0,62.9,SI2,5.21,I,Very Good,0.54,5.18
1105,3.17,56.0,60.5,SI2,5.25,I,Very Good,0.51,5.23
1105,3.45,59.0,63.3,SI2,5.31,G,Very Good,0.63,5.51
1105,3.2,58.0,62.9,SI1,5.04,I,Premium,0.52,5.14
1106,3.33,59.0,62.2,SI1,5.32,H,Premium,0.59,5.38
1106,3.2,56.0,61.4,VS1,5.23,J,Very Good,0.53,5.19
1107,3.19,64.0,63.1,SI1,5.03,G,Good,0.51,5.08
1107,3.51,58.0,62.3,I1,5.55,I,Premium,0.7,5.69
1108,3.14,59.0,61.5,SI2,5.14,D,Very Good,0.51,5.07
1109,3.36,59.0,62.8,SI1,5.36,I,Very Good,0.59,5.34
1109,3.23,56.0,60.4,SI2,5.36,I,Ideal,0.55,5.32
1109,3.14,58.0,60.2,SI2,5.2,D,Premium,0.51,5.24
1109,3.27,58.0,66.5,SI2,4.89,D,Fair,0.51,4.95
1110,3.27,55.0,63.2,SI2,5.18,F,Very Good,0.53,5.17
1111,3.17,58.0,61.7,SI2,5.16,F,Premium,0.52,5.12
1111,3.23,57.0,63.1,SI1,5.14,H,Good,0.52,5.09
1111,3.22,55.0,62.6,SI1,5.16,H,Very Good,0.52,5.12
1111,3.27,57.0,62.7,SI2,5.23,E,Ideal,0.54,5.2
1111,3.58,62.0,63.9,I1,5.57,I,Good,0.7,5.62
1112,3.15,56.0,60.7,SI2,5.21,E,Very Good,0.52,5.17
1112,3.2,59.0,62.0,SI1,5.15,F,Premium,0.52,5.18
1112,3.29,54.0,63.9,SI2,5.12,E,Good,0.54,5.18
1113,3.33,54.0,62.5,VS2,5.34,J,Ideal,0.57,5.32
1113,3.26,53.0,62.3,SI2,5.25,G,Ideal,0.53,5.21
1113,3.31,54.0,61.6,SI1,5.38,I,Ideal,0.57,5.36
1113,3.23,60.0,62.5,SI2,5.16,H,Premium,0.53,5.18
1114,3.25,58.0,62.9,VS2,5.18,J,Very Good,0.53,5.16
1114,3.23,56.0,61.4,SI1,5.27,I,Ideal,0.54,5.25
1114,3.25,56.0,61.7,SI1,5.29,I,Ideal,0.54,5.25
1114,3.2,66.0,61.4,SI1,5.18,F,Fair,0.54,5.24
1115,3.39,61.0,59.2,I1,5.7,G,Premium,0.7,5.76
1115,3.51,56.0,63.1,I1,5.51,G,Very Good,0.7,5.6
1115,3.6,59.0,64.6,I1,5.48,G,Fair,0.7,5.64
1116,3.12,59.0,60.6,SI1,5.13,H,Premium,0.51,5.17
1116,3.17,56.0,61.9,SI1,5.12,H,Premium,0.51,5.13
1116,3.22,57.0,63.6,SI1,5.04,H,Good,0.51,5.09
1116,3.32,65.0,59.9,SI1,5.5,J,Good,0.62,5.58
1117,3.34,58.0,63.3,SI2,5.29,G,Very Good,0.58,5.26
1117,3.25,56.0,62.1,SI2,5.22,G,Ideal,0.55,5.25
1119,3.24,56.0,63.7,SI1,5.1,H,Good,0.51,5.07
1119,3.22,57.0,63.4,SI1,5.09,H,Good,0.51,5.06
1119,3.27,58.0,61.8,SI1,5.31,J,Ideal,0.56,5.27
1120,3.27,56.0,63.7,SI2,5.15,E,Good,0.52,5.12
1120,3.19,54.0,61.8,SI2,5.18,E,Very Good,0.52,5.15
1120,3.23,56.0,62.9,SI2,5.15,E,Very Good,0.52,5.12
1121,3.3,57.0,62.0,SI2,5.35,H,Ideal,0.57,5.3
1121,3.17,55.0,61.9,SI2,5.14,G,Ideal,0.51,5.12
1121,3.19,55.0,61.5,SI2,5.2,F,Ideal,0.52,5.17
1121,3.18,55.0,61.3,SI2,5.2,F,Ideal,0.52,5.18
1121,3.11,60.0,59.2,SI2,5.21,G,Premium,0.52,5.29
1122,3.21,56.0,63.4,SI1,5.1,G,Very Good,0.51,5.03
1122,3.26,57.0,63.8,VS2,5.1,J,Good,0.53,5.12
1122,3.26,56.0,63.3,VS2,5.12,J,Very Good,0.53,5.18
1122,3.19,59.0,60.9,VS2,5.2,J,Premium,0.53,5.27
1122,3.18,57.0,62.5,SI1,5.07,I,Ideal,0.51,5.1
1124,3.24,58.0,62.4,VS2,5.24,J,Very Good,0.53,5.15
1125,3.19,56.0,62.9,SI2,5.06,H,Premium,0.51,5.08
1125,3.37,54.0,62.2,SI2,5.44,I,Ideal,0.6,5.4
1125,3.22,55.0,61.9,SI2,5.23,I,Ideal,0.52,5.17
1125,3.4,56.0,60.8,SI2,5.61,H,Ideal,0.64,5.57
1125,3.26,63.0,58.1,SI2,5.6,J,Very Good,0.61,5.62
1127,3.21,56.6,61.6,SI1,5.21,I,Ideal,0.53,5.19
1127,3.23,60.0,63.0,SI2,5.14,E,Good,0.53,5.11
1127,3.25,57.0,61.0,SI2,5.32,G,Ideal,0.56,5.34
1128,3.12,65.0,61.8,VS2,5.02,H,Good,0.51,5.07
1128,3.15,61.0,61.3,SI2,5.15,E,Ideal,0.51,5.13
1129,3.27,57.0,63.0,VS2,5.21,J,Very Good,0.54,5.17
1129,3.18,55.0,61.5,SI2,5.18,G,Ideal,0.51,5.16
1129,3.22,54.0,63.6,SI2,5.05,G,Good,0.51,5.08
1130,3.23,56.0,63.3,SI2,5.12,E,Good,0.51,5.08
1131,3.13,65.0,59.4,SI1,5.22,H,Good,0.54,5.31
1131,3.27,56.0,61.4,VS2,5.34,J,Ideal,0.56,5.32
1131,3.19,54.0,62.1,VS2,5.16,I,Ideal,0.51,5.12
1132,3.12,60.0,59.4,SI1,5.26,H,Premium,0.53,5.24
1132,3.27,55.0,63.7,SI1,5.15,H,Good,0.53,5.12
1132,3.21,57.0,62.5,SI2,5.17,F,Very Good,0.53,5.11
1132,3.3,55.0,63.9,SI1,5.19,H,Good,0.53,5.14
1132,3.15,60.0,60.5,SI2,5.23,F,Very Good,0.53,5.19
1132,3.16,57.0,59.9,SI2,5.3,G,Ideal,0.53,5.25
1132,3.34,54.0,62.2,SI1,5.39,I,Ideal,0.58,5.35
1133,3.21,58.0,60.4,VS2,5.34,J,Ideal,0.55,5.29
1133,3.24,54.0,61.8,SI2,5.25,G,Ideal,0.54,5.23
1133,3.23,58.0,62.3,SI2,5.2,G,Ideal,0.54,5.17
1133,3.39,58.0,65.8,SI1,5.1,F,Fair,0.57,5.2
1134,3.12,61.0,58.4,SI2,5.31,E,Premium,0.55,5.37
1134,3.26,55.0,61.3,SI1,5.33,I,Ideal,0.55,5.3
1134,3.27,55.0,61.7,SI1,5.31,I,Ideal,0.55,5.29
1134,3.27,54.0,61.5,SI1,5.33,H,Ideal,0.55,5.3
1134,3.33,54.0,64.1,VS2,5.18,J,Good,0.55,5.21
1134,3.36,64.0,59.9,SI1,5.58,J,Good,0.63,5.63
1134,3.3,57.0,62.0,SI2,5.29,G,Ideal,0.58,5.35
1134,3.33,57.0,56.5,I1,5.86,H,Good,0.7,5.97
1134,3.61,59.0,64.9,I1,5.53,F,Fair,0.7,5.58
1134,3.54,60.0,63.8,I1,5.45,F,Good,0.7,5.64
1135,3.28,57.0,63.2,SI1,5.21,I,Very Good,0.54,5.17
1138,3.31,54.0,63.3,SI1,5.24,E,Good,0.55,5.21
1138,3.21,58.0,61.8,SI2,5.21,D,Good,0.52,5.17
1138,3.58,59.0,65.3,I1,5.47,G,Fair,0.7,5.5
1138,3.19,57.0,61.6,SI1,5.15,H,Premium,0.52,5.2
1138,3.52,56.0,61.6,I1,5.63,G,Premium,0.7,5.8
1138,3.39,59.0,59.7,I1,5.57,G,Premium,0.7,5.76
1138,3.44,66.0,62.1,I1,5.52,H,Fair,0.7,5.56
1139,3.17,56.0,61.1,SI2,5.21,F,Ideal,0.51,5.18
1140,3.19,56.0,63.3,VS2,5.06,I,Very Good,0.51,5.02
1140,3.73,57.0,64.5,I1,5.76,H,Fair,0.76,5.79
1140,3.11,58.0,57.9,SI2,5.39,E,Good,0.53,5.34
1140,3.28,64.0,57.3,I1,5.69,F,Good,0.64,5.75
1141,3.07,60.0,59.6,VS1,5.14,I,Premium,0.52,5.17
1141,3.16,56.0,60.7,VS2,5.23,J,Very Good,0.52,5.19
1141,3.16,60.0,60.5,SI2,5.24,E,Premium,0.53,5.21
1141,3.28,56.0,63.4,SI2,5.18,E,Good,0.53,5.16
1141,3.27,54.0,63.2,SI2,5.19,E,Good,0.53,5.16
1141,3.25,56.0,60.7,SI1,5.38,G,Very Good,0.55,5.32
1141,3.19,57.0,61.6,VS2,5.19,J,Ideal,0.52,5.16
1141,3.5,54.0,64.7,SI2,5.43,J,Good,0.64,5.39
1142,3.23,56.0,61.7,SI2,5.24,F,Ideal,0.53,5.23
1143,3.39,55.0,62.0,SI1,5.48,J,Ideal,0.61,5.45
1143,3.25,58.0,62.6,VS2,5.16,J,Premium,0.54,5.22
1144,3.22,57.0,59.5,SI2,5.43,H,Very Good,0.56,5.4
1145,3.2,57.0,59.6,SI2,5.39,E,Very Good,0.55,5.34
1146,3.19,57.0,61.1,SI2,5.24,E,Very Good,0.52,5.2
1146,3.23,56.0,64.2,SI2,5.05,D,Good,0.51,5.02
1146,3.17,57.0,61.3,SI2,5.19,F,Ideal,0.51,5.16
1146,3.19,57.0,61.8,SI2,5.18,E,Ideal,0.52,5.14
1147,3.23,62.0,59.5,VS2,5.44,J,Very Good,0.58,5.41
1147,3.21,61.0,64.3,SI1,4.97,G,Good,0.52,5.01
1147,3.23,56.0,61.5,VS1,5.26,I,Ideal,0.54,5.24
1147,3.26,56.0,62.5,SI1,5.23,H,Ideal,0.54,5.2
1147,3.71,57.0,68.6,I1,5.34,I,Fair,0.7,5.46
1147,3.65,57.0,65.1,I1,5.55,G,Fair,0.72,5.65
1148,3.18,56.0,62.1,SI2,5.13,G,Ideal,0.51,5.1
1149,3.33,58.0,60.8,SI1,5.49,J,Very Good,0.61,5.46
1149,3.29,57.0,63.6,SI1,5.19,I,Very Good,0.55,5.15
1150,3.19,56.0,61.3,SI2,5.22,G,Ideal,0.52,5.19
1151,3.27,61.0,61.1,SI1,5.37,I,Very Good,0.57,5.34
1151,3.19,57.0,61.4,VS2,5.21,J,Ideal,0.52,5.17
1151,3.3,55.0,61.5,SI2,5.38,H,Ideal,0.57,5.35
1151,3.23,55.0,63.0,SI2,5.12,G,Ideal,0.52,5.14
1151,3.22,56.0,63.1,SI2,5.08,G,Very Good,0.52,5.12
1152,3.2,60.0,61.7,SI1,5.21,H,Very Good,0.53,5.17
1152,3.23,54.0,62.3,VS2,5.2,I,Ideal,0.52,5.17
1152,3.2,54.0,61.8,VS2,5.2,I,Ideal,0.52,5.16
1153,3.18,59.0,60.4,SI2,5.29,G,Ideal,0.54,5.24
1154,3.2,56.0,61.1,SI2,5.26,F,Ideal,0.54,5.22
1154,3.14,60.0,59.6,SI2,5.28,F,Premium,0.54,5.25
1154,3.25,56.0,62.2,SI1,5.26,H,Ideal,0.54,5.19
1154,3.2,58.0,61.0,SI1,5.27,H,Premium,0.54,5.23
1154,3.21,56.0,61.0,SI1,5.28,H,Ideal,0.54,5.24
1154,3.28,57.0,63.3,SI1,5.22,H,Good,0.54,5.15
1154,3.13,57.0,59.8,SI1,5.25,H,Ideal,0.51,5.22
1156,3.27,56.0,63.6,SI1,5.1,E,Good,0.53,5.19
1156,3.41,58.0,65.1,SI2,5.22,D,Fair,0.58,5.25
1158,3.32,56.0,61.3,SI2,5.45,I,Ideal,0.58,5.38
1158,3.17,56.0,61.0,SI2,5.22,D,Ideal,0.52,5.17
1158,3.67,57.0,65.9,I1,5.5,F,Fair,0.7,5.64
1158,3.74,54.0,66.9,I1,5.54,F,Fair,0.73,5.62
1159,3.32,62.0,61.0,SI2,5.42,H,Premium,0.62,5.47
1159,3.16,60.0,61.2,SI1,5.1,H,Premium,0.53,5.22
1160,3.29,56.0,60.3,SI2,5.48,H,Very Good,0.59,5.43
1160,3.11,62.0,58.3,SI2,5.36,E,Very Good,0.53,5.3
1160,3.25,56.0,64.5,SI1,5.01,G,Fair,0.51,5.06
1161,3.24,54.0,63.4,SI1,5.13,G,Very Good,0.53,5.09
1161,3.19,59.0,62.6,SI1,5.13,H,Very Good,0.52,5.06
1161,3.14,61.0,60.6,SI1,5.19,G,Very Good,0.52,5.17
1161,3.42,55.0,62.5,SI2,5.49,I,Ideal,0.62,5.45
1161,3.19,54.0,62.1,SI1,5.15,H,Ideal,0.51,5.13
1161,3.14,57.0,61.3,SI1,5.14,H,Ideal,0.51,5.1
1162,3.23,56.0,61.2,SI2,5.28,F,Ideal,0.54,5.27
1163,3.23,56.0,62.1,SI2,5.22,E,Ideal,0.54,5.18
1163,3.27,56.0,63.4,SI2,5.18,E,Good,0.54,5.14
1163,3.3,54.0,63.8,SI2,5.18,E,Good,0.54,5.17
1163,3.23,58.0,61.9,SI2,5.24,E,Very Good,0.54,5.19
1163,3.22,56.0,62.2,VS2,5.2,I,Ideal,0.53,5.15
1163,3.17,55.0,61.6,VS2,5.16,H,Ideal,0.51,5.13
1163,3.11,61.0,60.0,SI1,5.17,H,Premium,0.51,5.2
1165,3.25,57.0,62.6,VS2,5.17,J,Ideal,0.55,5.21
1166,3.35,59.0,61.2,VS2,5.52,J,Premium,0.62,5.42
1166,3.26,53.0,62.1,SI1,5.27,G,Ideal,0.53,5.22
1166,3.6,58.0,63.6,I1,5.62,F,Good,0.72,5.72
1167,3.26,58.0,63.1,SI2,5.18,E,Very Good,0.53,5.15
1168,3.42,57.1,63.4,I1,5.43,E,Good,0.61,5.37
1169,3.14,55.0,60.5,SI2,5.21,F,Ideal,0.51,5.17
1169,3.31,59.0,58.9,SI2,5.6,E,Premium,0.63,5.64
1170,3.35,58.0,62.4,SI1,5.34,H,Premium,0.6,5.4
1170,3.19,57.0,62.0,SI1,5.19,H,Very Good,0.51,5.11
1170,3.24,59.0,63.6,SI1,5.06,E,Good,0.51,5.13
1170,3.18,56.0,61.5,SI2,5.19,G,Ideal,0.52,5.15
1170,3.18,59.0,60.0,SI1,5.31,I,Ideal,0.54,5.29
1170,3.25,55.0,62.4,SI1,5.23,I,Ideal,0.54,5.19
1170,3.16,60.5,61.5,SI2,5.16,F,Good,0.52,5.11
1170,3.23,56.0,63.0,SI2,5.12,E,Ideal,0.51,5.14
1170,3.25,58.0,63.5,SI1,5.1,G,Very Good,0.52,5.14
1171,3.28,56.0,60.5,SI2,5.44,G,Very Good,0.57,5.41
1171,3.22,55.0,61.6,SI2,5.25,G,Ideal,0.53,5.2
1172,3.28,54.0,61.7,VS2,5.34,J,Very Good,0.55,5.29
1172,3.32,57.0,63.5,SI2,5.24,E,Good,0.56,5.21
1172,3.24,55.0,63.7,SI1,5.1,G,Good,0.51,5.07
1173,3.19,56.0,62.7,SI2,5.1,E,Very Good,0.52,5.07
1173,3.29,57.0,61.8,SI1,5.34,I,Very Good,0.57,5.31
1173,3.34,56.0,63.0,SI2,5.26,F,Very Good,0.58,5.34
1173,3.23,54.0,61.9,VS2,5.23,I,Ideal,0.53,5.21
1173,3.29,54.0,61.9,SI2,5.34,G,Ideal,0.56,5.29
1173,3.27,56.0,62.1,SI2,5.28,G,Ideal,0.55,5.25
1173,3.21,56.0,61.0,SI2,5.29,F,Ideal,0.54,5.24
1173,3.31,55.0,62.5,SI1,5.32,I,Ideal,0.57,5.28
1173,3.16,58.0,60.8,SI2,5.19,G,Premium,0.53,5.21
1174,3.24,57.0,63.0,SI2,5.16,E,Very Good,0.53,5.13
1174,3.27,56.0,58.2,VS2,5.49,J,Fair,0.61,5.74
1175,3.21,59.0,62.4,SI2,5.16,E,Very Good,0.52,5.13
1175,3.25,56.0,61.8,SI1,5.3,I,Very Good,0.56,5.22
1175,3.12,59.0,59.3,SI1,5.28,H,Very Good,0.52,5.25
1175,3.27,56.0,62.4,SI2,5.26,F,Ideal,0.55,5.22
1175,3.27,57.0,62.3,SI2,5.27,F,Ideal,0.55,5.22
1175,3.22,56.0,61.2,SI2,5.29,F,Ideal,0.55,5.23
1175,3.31,55.0,63.6,SI1,5.23,H,Good,0.55,5.18
1175,3.21,58.0,60.6,SI2,5.31,F,Premium,0.55,5.28
1175,3.45,53.0,62.2,SI2,5.56,G,Ideal,0.64,5.54
1175,3.19,54.0,61.5,SI1,5.21,G,Ideal,0.51,5.17
1175,3.68,58.0,66.1,I1,5.5,I,Fair,0.73,5.63
1176,3.19,56.0,61.4,SI2,5.21,F,Ideal,0.52,5.18
1176,3.34,56.0,63.3,SI1,5.27,I,Very Good,0.57,5.29
1176,3.23,62.0,60.2,VS2,5.33,J,Premium,0.57,5.4
1176,3.29,59.0,61.7,SI2,5.31,F,Premium,0.57,5.34
1176,3.28,56.0,61.4,SI2,5.29,F,Premium,0.57,5.38
1176,3.27,58.0,61.7,SI1,5.29,G,Premium,0.56,5.31
1176,3.26,61.0,61.6,SI1,5.21,F,Fair,0.56,5.38
1177,3.15,58.0,61.8,SI2,5.11,E,Premium,0.51,5.08
1177,3.2,53.0,62.7,SI2,5.12,E,Ideal,0.51,5.09
1178,3.24,56.0,62.1,SI1,5.26,H,Ideal,0.54,5.18
1179,3.31,54.0,62.9,VS2,5.29,J,Very Good,0.55,5.23
1179,3.24,57.0,61.2,SI1,5.31,H,Very Good,0.56,5.28
1179,3.21,55.0,62.9,VS2,5.08,I,Premium,0.51,5.12
1180,3.28,58.0,62.5,SI1,5.27,I,Very Good,0.57,5.22
1180,3.04,61.9,58.3,SI2,5.2,E,Very Good,0.51,5.19
1180,3.24,55.0,63.9,SI2,5.1,D,Good,0.51,5.04
1180,3.24,56.0,63.8,SI2,5.09,D,Good,0.51,5.07
1180,3.37,57.0,63.9,SI2,5.25,I,Good,0.59,5.3
1181,3.39,59.0,61.9,SI1,5.47,J,Premium,0.63,5.49
